product_name,description,overall_rating,brand,main_category,sentiment
Asst Full Sleeve Solid Women's Jacket,asst full sleeve solid women's jacket - buy gray asst full sleeve solid women's jacket for only rs. 2299 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,4.3,Unknown,Clothing,positive
Purys Full Sleeve Solid Women's Fleece Jacket,purys full sleeve solid women's fleece jacket - buy black purys full sleeve solid women's fleece jacket for only rs. 999 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,4.0,Unknown,Clothing,positive
Sports 52 Wear Men's Cargos,sports 52 wear men's cargos - buy coffee- sports 52 wear men's cargos for only rs. 1495 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,5.0,Unknown,Clothing,positive
Silver Bucks Camouflage Cargo Men's Cargos,silver bucks camouflage cargo men's cargos - buy grey silver bucks camouflage cargo men's cargos for only rs. 1695 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,5.0,Unknown,Clothing,positive
Basicare Loofah Sponge with Rope,"flipkart.com: buy basicare loofah sponge with rope for rs. 185 from flipkart.com. gives deep pore cleansing, soothes skin, size : 12.5 cm - lowest prices, only genuine products, 30 day replacement guarantee, free shipping. cash on delivery!",3.2,Unknown,Beauty and Personal Care,neutral
Trufit Full Sleeve Solid Women's Bomber Jacket,trufit full sleeve solid women's bomber jacket - buy red trufit full sleeve solid women's bomber jacket for only rs. 2245 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,5.0,Unknown,Clothing,positive
SR Crafts Showpiece  -  15.24 cm,"sr crafts showpiece  -  15.24 cm (polyresin, multicolor)
                         price: rs. 1,399
				
			sr crafts designer fibre cultural sculptures with fine work.
one male sculptures and one female sculptures.
sr crafts designer fibre cultural sculptures with fine work.
one male sculptures and one female sculptures.",5.0,SR Crafts,Home Decor & Festive Needs,positive
Transcend MP 870 8 GB MP4 Player,buy transcend mp 870 8 gb mp4 player only for rs. 3550 from flipkart.com. only genuine products. 30 day replacement guarantee. free shipping. cash on delivery!,3.8,Transcend,Computers,neutral
Shop Rajasthan Abstract Single Dohar Multicolor,buy shop rajasthan abstract single dohar multicolor at rs. 549 at flipkart.com. only genuine products. free shipping. cash on delivery!,1.0,Shop Rajasthan,Home Furnishing,negative
Clarks Olga Masie Women Flats,"clarks olga masie women flats
                         price: rs. 1,679
				
			
	elegant style and feminine charm exuded by this pair of olga masie flats from clarks are what set you apart from rest of the crowd. made from a blend of leather and fabric materials, this pair of flats comes with studs and lace tie-up detailing. team these flats with a trendy top and a pair of shorts.

	with a characteristic vintage charm, footwear from clarks bring with them spiffy designs and delightful comfort; enjoy your mirthful life in style and without inhibitions.

	footwear care

	wipe clean with a soft cloth.
elegant style and feminine charm exuded by this pair of olga masie flats from clarks are what set you apart from rest of the crowd. made from a blend of leather and fabric materials, this pair of flats comes with studs and lace tie-up detailing. team these flats with a trendy top and a pair of shorts.

	with a characteristic vintage charm, footwear from clarks bring with them spiffy designs and delightful comfort; enjoy your mirthful life in style and without inhibitions.

	footwear care

	wipe clean with a soft cloth.",4.7,Unknown,Footwear,positive
Clarks Shavi Loop Women Flats,"clarks shavi loop women flats
                         price: rs. 1,679
				
			
	rediscover the true essence of elegance with these gorgeous flats from clarks that are a highly covetable choice for the woman of today. team them with a chic party dress or with knee-length skirts to complete your look.

	with a characteristic vintage charm, footwear from clarks bring with them spiffy designs and delightful comfort; enjoy your mirthful life in style and without inhibitions.

	footwear care

	wipe these flats gently with a damp cloth to remove tough stains. place them in a dry area.
rediscover the true essence of elegance with these gorgeous flats from clarks that are a highly covetable choice for the woman of today. team them with a chic party dress or with knee-length skirts to complete your look.

	with a characteristic vintage charm, footwear from clarks bring with them spiffy designs and delightful comfort; enjoy your mirthful life in style and without inhibitions.

	footwear care

	wipe these flats gently with a damp cloth to remove tough stains. place them in a dry area.",4.2,Unknown,Footwear,positive
Elfani Brilliance Lip Color 127 Brick Red 3.5 g,"flipkart.com: buy elfani brilliance lip color 127 brick red 3.5 g for rs. 170 from flipkart.com. with lip balm effect - lowest prices, only genuine products, 30 day replacement guarantee, free shipping. cash on delivery!",5.0,Unknown,Beauty and Personal Care,positive
Perfect Women's Leggings,"key features of perfect women's leggings 100% cotton mill dyed fabric assurance for best quality super soft fabric highly stretchable comfort fit no bubbles,perfect women's leggings (pack of 2) price: rs. 598 these full length leggings will be the very best fitting and feeling leggings in your casual clothing wardrobe. these leggings have an ultra comfortable waistband and fit wonderfully all around your body from toes to your waist. as far as basic women's leggings go, this is a must have basic legging. you will want to wear them everyday!,specifications of perfect women's leggings (pack of 2) in the box 2 leggings general details number of contents in sales package pack of 2 fabric cotton type leggings pattern solid occasion casual ideal for women's fabric care machine wash",5.0,Perfect,Clothing,positive
Vaishna Fashion Women's Full Coverage Bra,vaishna fashion women's full coverage bra - buy black vaishna fashion women's full coverage bra for only rs. 210 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,3.0,Black,Clothing,neutral
Florentyne Padded Push-up Bra Women's Push-up Bra,florentyne padded push-up bra women's push-up bra - buy blue florentyne padded push-up bra women's push-up bra for only rs. 850 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,5.0,Blue,Clothing,positive
Luxemburg Bandaeu Women's Tube Bra,"luxemburg bandaeu women's tube bra
                         price: rs. 349
				
			tube bra combo::strapless bra::luxemburg branded bra::bandeau tube bra::tube bra combo::pack of 2 bra
tube bra combo::strapless bra::luxemburg branded bra::bandeau tube bra::tube bra combo::pack of 2 bra",4.0,Purple,Clothing,positive
Laceandme Super Comfort Bandeau Women's Tube Bra,laceandme super comfort bandeau women's tube bra - buy black laceandme super comfort bandeau women's tube bra for only rs. 450 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,4.0,Black,Clothing,positive
Ladyland Mybra Women's Full Coverage Bra,ladyland mybra women's full coverage bra - buy red ladyland mybra women's full coverage bra for only rs. 899 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,5.0,Red,Clothing,positive
Secret Wish Cherry Print Navy Underwired Women's Full Coverage Bra,secret wish cherry print navy underwired women's full coverage bra - buy navy secret wish cherry print navy underwired women's full coverage bra for only rs. 1198 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,3.0,Navy,Clothing,neutral
Ladyland Dia Beige Women's Full Coverage Bra,ladyland dia beige women's full coverage bra - buy beige ladyland dia beige women's full coverage bra for only rs. 1499 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,5.0,Beige,Clothing,positive
Peri Peri Women's Push-up Bra,peri peri women's push-up bra - buy multicolor peri peri women's push-up bra for only rs. 999 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,3.2,Multicolor,Clothing,neutral
Madaam NonPadded Women's Tube Bra,"madaam nonpadded women's tube bra
                         price: rs. 127
				
			tube bra free size fits bust inch 28 - 38. 
for utmost comfort and softness, wear this tube bra from the house of madaam. this exclusively designed bra understands your body and improves your contours. designer and non padded, this one will even help you in boosting your confidence. made with high quality fabric, it is extremely comfortable.
tube bra free size fits bust inch 28 - 38. 
for utmost comfort and softness, wear this tube bra from the house of madaam. this exclusively designed bra understands your body and improves your contours. designer and non padded, this one will even help you in boosting your confidence. made with high quality fabric, it is extremely comfortable.",1.0,Red,Clothing,negative
Vivity Women's Full Coverage Bra,vivity women's full coverage bra - buy white vivity women's full coverage bra for only rs. 1000 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,4.0,White,Clothing,positive
